station_id,station_name,lat,lon
9455595,"Bear Cove, Kachemak Bay,",59.725,-151.023
9450906,"BECK ISLAND, CLARENCE STRAIT,",56.0467,-132.862
9451287,"Beecher Pass,",56.595,-132.987
9466477,"Bethel, Kuskokwim River, AK, AK",60.8,-161.75
9450623,"Big Salt Lake,",55.6,-132.95
9462645,"Biorka Village, Biverly Inlet,",53.828917,-166.21625
9459251,"Bird Island, Shumagin Bank, AK",54.8352,-159.7596
9465182,"BLACK ROCK, WALRUS IS BRISTOL B,",58.7083,-160.188
9454907,"BLACKSTONE BAY, PR. WILLIAM SOUND,",60.765,-148.523
9450973,"Blashke Island,",56.1267,-132.895
9454381,"BLIGH ISLAND, T-16,",60.8067,-146.798
9454818,"BLUE FjORD, PORT NELLIE JUAN,",60.4917,-148.242
9452378,"Boat Harbor,",58.6283,-135.165
9455777,"BOULDER POINT, AK",60.7767,-151.245
9451012,"Bradfield Canal, AK",56.1833,-131.572
9462676,"Broad Bight, AK",54.064583,-165.93706
9450949,"BURNETTE INLET, ETOLIN ISLAND,",56.0733,-132.478
9450914,"Burrough Bay, Behm Canal,",56.0383,-131.095
9454374,"Busby Island,",60.8983,-146.782
9451074,"BUSHY ISLAND, SNOW PASSAGE,",56.2767,-132.985
9455151,"CAMP COVE, HARRIS PENNINSULA,",59.6933,-149.748
9451781,"CANNERY COVE, PYBUS BAY,",57.3067,-134.133
9462941,"Cape Chunak, AK, AK",55.06428,-163.53417
9464961,"CAPE CONSTANTINE, NUSHAGAK PENINSULA,",58.521702,-159.152
9465988,"Cape Corwin GPS Tide Buoy, AK",60.004639,-165.590972
9490096,"Cape Espenberg, Kotzebue Sound, AK",66.585694,-164.25083
9454329,"Cape Hichinbrook,",60.2383,-146.648
9455711,"Cape Kasilof,",60.3367,-151.38
9490571,"Cape Krusenstern, AK",67.054194,-163.32128
9465137,"CAPE PEIRCE, WEST SIDE,",58.6267,-161.837
9462787,"Cape Sarichef, Unimak Island,",54.6,-164.928
9465601,"Carter Bay, Kuskokwim Bay, AK",59.378017,-162.0293
9458907,"Castle Bay,",56.2317,-158.347
9458849,"Chankliut Island,",56.1467,-158.107
9454777,"CHENEGA ISLAND (S.W. END),",60.2833,-148.113
9458945,"CHIGNIK LAGOON MAIN CHANNEL,",56.3233,-158.515
9458917,"CHIGNIK, ANCHORAGE BAY,",56.2967,-158.4
9452421,"CHILKAT INLET,",59.17,-135.4
9455735,"CHINULNA POINT, COOK INLET,",60.5033,-151.283
9458293,"Chirikof Island, AK",55.8083,-155.74
9458519,"Chowiet island,",56.0517,-156.698
9465261,"CLARKS POINT, NUSHAGAK BAY,",58.8483,-158.552
9455558,"COAL POINT,",59.601398,-151.410599
9454851,"COCHRANE BAY, PR. WILLIAM SOUND,",60.6633,-148.357
9459949,"Cold Bay, AK",55.2083,-162.698
9454460,"Columbia Glacier,",61.0233,-147.085
9452682,"Composite Island, Glacier Bay,",58.8883,-136.573
9454050,"Cordova, AK",60.5583,-145.755
9451335,"COSMOS POINT,",56.6633,-132.617
9452346,"Cove Point, AK",58.7517,-135.028
9450551,"CRAIG,",55.4883,-133.142
9455159,"CRATER BAY, HARRIS BAY,",59.7133,-149.787
9452082,"CRIB POINT, PORT SNETTISHAM, STEPHENS PA,",58.0967,-133.742
9450296,"Custom House Cove, Mary Island,",55.1,-131.217
9466931,"Dall Point, AK",61.5317,-166.148
9469751,"Deering, AK",66.09717,-162.740472
9453196,"DISENCHANTMENT BAY,",60.0467,-139.555
9459758,"Dolgoi Harbor, Dolgoi Island,",55.1217,-161.792
9451376,"Dorothy Cove,",56.7217,-135.075
9457393,"Dovolno Point, Kizhuyak Bay,",57.7394,-152.87472
9450998,"Dry Pass, EL Capitan Passage,",56.1633,-133.413
9450286,"Dunbar Inlet GPS Tide Buoy, AK",55.0879,-132.81583
9466012,"Eastern Nunivak Island, AK",60.04294,-165.680583
9450997,"EL Capitan Passage,",56.1633,-133.33
9452635,"ELFIN COVE, PORT ALTHORP (BACKUP),",58.1933,-136.343
9452634,"Elfin Cove,",58.19472,-136.34694
9468863,"ELIM, NORTON BAY,",64.6167,-162.248
9451706,"ELIZA HARBOR, FREDERICK SOUND,",57.1883,-134.287
9451438,"Entrance Island,",56.8117,-133.787
9450251,"Entrance to Windy Cove, AK",55.0354,-133.0238
9454757,"ESHAMY LAGOON, KNIGHT ISLAND PASSAGE, AK",60.4617,-148.045
9452437,"EXCURSION INLET (SOUTH END),",58.4167,-135.447
9452328,"False Bay, Chatham Strait,",57.9667,-134.935
9462955,"False Pass, Unimak Island,",54.8583,-163.407
9455914,"FIRE ISLAND (BACKUP),",61.1733,-150.205
9455912,"Fire Island, Cook Inlet, AK",61.1733,-150.213
9498381,"FLAXMAN ISLAND, ARCTIC, AK",70.185,-146.05
9452321,"FUNTER, MANSFIELD PENINSULA,",58.255,-134.895
9457726,"Geese Island GPS Tide Buoy, AK",56.594694,-153.996028
9451421,"Golf Island,",56.7867,-135.393
9469833,"Goodhope Bay,",66.2303,-163.904099
9455963,"Goose Creek, Cook Inlet, AK",61.3933,-149.847
9454807,"GRANITE MINE (BACKUP),",60.95,-148.212
9454806,"GRANITE MINE,",60.95,-148.212
9454153,"GRAVINA RIVER,",60.7683,-146.078
9462705,"Green Bight, AK",54.11028,-165.66139
9454751,"Guguak,",60.1,-148.038
9454824,"HARRIMAN FIORD,",61.035,-148.313
9452294,"Hawk Inlet,",58.085,-134.777
9452292,"HAWK INLET,",58.1267,-134.758
9466153,"Helmick Point,",60.2703,-162.4102
9459163,"Herendeen Island, Shumagin Islands,",55.066,-159.4187
9451634,"HERRING BAY, FREDERICK SOUND,",57.1133,-134.38
9454691,"HERRING POINT, KNIGHT ISLAND, PR WIL SND,",60.475,-147.792
9465173,"HIGH ISLAND, BRISTOL BAY,",58.721699,-160.427
9452067,"HOLKHAM BAY, STEPHENS PASSAGE,",57.76,-133.603
9450544,"Hollis Anchorage, Kasaan Bay,",55.48,-132.645
9455557,"HOMER,",59.6033,-151.42
9452438,"Hoonah, Port Fredrick, AK",58.1076,-135.44419
9458964,"Hump Island, Kuiukta Bay,",56.1133,-158.598
9450364,"Hydaburg, Sukkwan Strait,",55.201698,-132.823
9453472,"ICY BAY ENTRANCE, ZONING GAUGE A,",59.8583,-141.663
9453471,"ICY BAY ENTRANCE, ZONING GAUGE B,",59.8583,-141.655
9469626,"Ikpek Lagoon, AK",65.8933,-167.273
9462961,"ISANOTSKI STRAIT ENTRANCE, AK",54.7784,-163.36428
9457634,"Japanese Bay, Kodiak Island,",56.96,-153.687
9453215,"JOHNSTONE PASSAGE,",59.5817,-139.702
9452210,"Juneau, AK",58.2988,-134.4106
9451528,"Kake Harbor, Keku Strait, AK",56.948306,-133.89472
9455732,"KALIGAN ISLAND (NORTH END), COOK INLET,",60.5117,-151.952
9458365,"KANATAK LAGOON, PORTAGE BAY,",57.52,-156.052
9450581,"Kasaan Bay,",55.535,-132.397
9455517,"Kasitsna Bay, Kachemak Bay,",59.468306,-151.565
9468261,"Kavalghak Bay, AK, AK",63.682861,-171.750194
9450460,"Ketchikan, AK",55.331944,-131.626111
9453444,"Kichyatt Point,",60.0267,-141.367
9465953,"Kinak Bay, AK",59.947528,-164.2107
9459881,"King Cove,",55.059889,-162.326111
9454951,"KINGS BAY INSIDE, PRINCE WILLIAM SOUND,",60.4567,-148.665
9491247,"Kivalina Lagoon, AK",67.7267,-164.532
9491253,"Kivalina, AK",67.7267,-164.592
9457292,"Kodiak Island, AK",57.730278,-152.513889
9457283,"KODIAK, ST PAULS HARBOR,",57.745,-152.483
9490424,"Kotzebue, AK",66.9017,-162.582
9450913,"Kuiu Island, Affleck Canal,",56.0369,-134.115
9458819,"KUJULIK BAY (NORTH SHORE),",56.6133,-157.983
9465265,"KULUKAK POINT,",58.84,-159.647
9458705,"KUMLIK ISLAND (BACKUP),",56.6167,-157.492
9465911,"Kwigillinok, AK",59.87975,-163.166361
9469982,"Lagoon at 165 West,",66.4617,-165.055
9457724,"Larsen Bay, Kodiak Island, AK, AK",57.53,-153.99
9454713,"Latouche,",60.0533,-147.907
9451422,"LECONTE BAY,",56.7883,-132.502
9452569,"LEMESURIER ISLAND (BACKUP),",58.3133,-136.037
9465419,"LEVELOCK, KVICHAK RIVER,",59.1133,-156.832
9452336,"LINCOLN ISLAND, FAVORITE CHANNEL,",58.4983,-134.965
9450625,"Lindeman Cove,",55.6017,-132.512
9469541,"Little Diomede Island, AK",65.757058,-168.949539
9466328,"Lomavik, AK",60.5543,-162.297104
9454825,"LONG BAY ENTR, CULROSS PASSAGE,",60.6917,-148.263
9469460,"Lopp Lagoon West,",65.625,-168.025
9469338,"LOST RIVER, SEWARD PENINSULA,",65.39,-167.145
9454642,"LOUIS BAY,",60.4617,-147.672
9454674,"Macleod Harbor,",59.89,-147.795
9451152,"Madan Bay,",56.3922,-132.169
9450753,"Magnetic Point, Union Bay, Earnest Sound, AK",55.788283,-132.190883
9450466,"Mckenzie Inlet,",55.3583,-132.368
9466217,"Mekoryuk, Mekoryuk River Entrance, AK",60.4167,-166.167
9464075,"Meshik, Port Heiden, AK",56.9083,-158.684906
9450314,"Metlakatla, Port Chester, AK,",55.1283,-131.567
9459016,"Mitrofania Island,",55.89,-158.82
9454616,"Montague Island,",60.025,-147.592
9451247,"Monte Carlo Island,",56.535,-133.767
9455824,"MOOSE POINT,",60.9633,-150.673
9453443,"Moraine Bay,",59.93,-141.363
9452584,"Muir Inlet, Glacier Bay,",58.9133,-136.108
9457407,"Nachalni Island,",57.9783,-152.925
9458779,"NAKCHAMIK ISLAND, CHIGNIK BAY,",56.3517,-157.812
9465203,"Naknek, AK",58.73206,-156.983
9465283,"NE SIDE SUMMIT ISLAND, TOGIAK BAY A,",58.8467,-160.21
9457258,"NEAR ISLAND,",57.775,-152.403
9466298,"Nelson Island, Tooksook Bay, AK",60.5167,-165.133
9462948,"NEUMANS COVE, AK",54.9667,-163.44
9455760,"Nikiski, AK",60.683333,-151.398056
9462450,"Nikolski, AK",52.94061,-168.871306
9455653,"Ninilchik, Cook Inlet,",60.055,-151.682
9468756,"Nome, Norton Sound, AK",64.494611,-165.439639
9455869,"North Foreland,",61.043306,-151.163
9452005,"North Shore Upper Endicott Arm,",57.5217,-133.055
9468039,"Northeast Cape, St. Lawrence Island,",63.3167,-168.967
9450642,"Northern Carroll Inlet GPS Tide Buoy, AK",55.629,-131.362694
9455178,"Northwest Passage,",59.7483,-149.9
9450711,"Nossuk Bay, AK",55.7217,-133.35
9456717,"NUKSHAK ISLAND, SHELIKOF STRAIT,",58.3917,-153.958
9467551,"Nunam Iqua (Sheldon Point), AK",62.53294,-164.84528
9457527,"OLD HARBOR, KODIAK ISLAND, AK",57.2028,-153.3039
9497147,"OLIKTOK, BEAUFORT SEA, AK",70.5117,-149.867
9452184,"OLIVER INLET, PORTAGE,",58.1083,-134.31
9469515,"Outside Lopp Lagoon,",65.728806,-168.032139
9457287,"Ouzinkie, Spruce Island,",57.9217,-152.498
9451346,"Papke?s Landing,",56.6767,-132.933
9452611,"Pelican Harbor, Lisianski Inlet, AK,",57.958,-136.2268
9454561,"Perch Point,",60.1267,-147.395
9455427,"PERL ISLAND,",59.13,-151.697
9454721,"PERRY ISLAND (SOUTH BAY),",60.6717,-147.932
9465396,"Platinum, AK, AK",59.0467,-161.818
9452516,"POINT ADOLPHUS,",58.2867,-135.803
9454814,"Point Erlington, Erlington Island,",59.9383,-148.227
9451005,"POINT HARRINGTON, CLARENCE STRAIT,",56.1783,-132.697
9454671,"POINT HELEN, KNIGHT ISLAND,",60.1533,-147.767
9491873,"Point Hope,",68.3417,-166.808
9453210,"POINT LATOUCHE, YAKUTAT BAY,",59.9033,-139.627
9493300,"Point Lay, AK,",69.74472,-163.06417
9451263,"Point Lockwood,",56.5583,-132.963
9455866,"Point Possession,",61.0367,-150.413
9469237,"Point Spencer, Port Clarence,",65.2567,-166.847
9450467,"Polk Inlet,",55.3583,-132.485
9458471,"Poltava Island,",57.0133,-156.483
9466057,"Popokamute (Kokokamute), Kuskokwim River, AK",60.12328,-162.500361
9451054,"Port Alexander,",56.24661,-134.64772
9454673,"PORT AUDREY,",60.3433,-147.768
9454511,"Port Chalmers,",60.2418,-147.249
9455428,"PORT CHATHAM,",59.2133,-151.728
9455437,"Port Graham,",59.35,-151.827
9452542,"Port Gustavus,",58.3817,-135.918
9457391,"Port Lions, AK, AK",57.873472,-152.8671
9455934,"Port Mackenzie,",61.2683,-149.917
9463502,"Port Moller,",55.985694,-160.573889
9457261,"PORT OF KODIAK,",57.7833,-152.428
9465056,"PROTECTION POINT, NUSHAGAK BAY,",58.5,-158.712
9451936,"Provorotni Island,",57.515,-135.6
9497649,"PRUDHOE BAY #2, AK",70.3883,-148.51
9497645,"Prudhoe Bay,",70.411389,-148.531667
9454729,"PT. PERRY, PERRY ISLAND,",60.7533,-147.958
9458209,"Puale Bay,",57.7067,-155.393
9465123,"PYRITE POINT, BRISTOL BAY,",58.62,-161.542
9465831,"Quinhagak (Kwinak), Kushkokwin River, AK",59.750553,-161.915436
9450815,"Ratz Harbor,",55.88,-132.595
9451467,"Red Bluff Bay, Baranof Island, AK",56.8567,-134.723
9491094,"Red Dog Dock,",67.575806,-164.064389
9453208,"REDFIELD COVE, YAKUTAT BAY,",59.6117,-139.58
9462662,"Reef Bight,",54.13072,-166.0993
9451124,"REEF POINT, STIKINE STRAIT,",56.3533,-132.553
9453456,"Riou Bay,",59.885,-141.457
9454363,"ROCKY PT, T-17,",60.9467,-146.755
9462723,"Rootok Island, AK",54.052,-165.51417
9450651,"Rudyerd Bay,",55.6417,-130.645
9453178,"RUSSELL FIORD,",59.975,-139.407
9451497,"Saginaw Bay, Kuiu Island,",56.903,-134.30306
9450495,"Saltery Cove,",55.4017,-132.328
9459450,"Sand Point, AK",55.33172,-160.5043
9468258,"Savoonga, AK",63.679083,-170.5371
9452022,"Sawyer Island, Tracy Arm, Holkham Bay,",57.8783,-133.19
9462808,"Scotch Cap, Unimak Island, AK, AK",54.393639,-164.74572
9451805,"Scraggy Island,",57.34,-135.707
9462786,"SE Tigalda Island, Pacific Ocean, AK",54.101806,-164.941583
9454564,"SEAL ISLAND,",60.425,-147.41
9451454,"Security Bay GPS Buoy, AK",56.837639,-134.3271
9455500,"Seldovia, AK",59.440498,-151.719894
9451853,"Sergius Narrows,",57.41,-135.627
9455090,"Seward, AK",60.12,-149.426667
9450982,"SHAKAN BAY ENTRANCE,",56.14,-133.61
9450987,"SHAKAN STRAIT (NORTHEAST END),",56.1483,-133.46
9468691,"Shaktoolik, AK",64.3802,-161.235139
9450618,"Shinaku Inlet, AK",55.592917,-133.152
9469854,"Shishmaref Inlet 2,",66.2633,-166.02
9469804,"Shishmaref Inlet Inside, AK",66.17,-166.207
9451600,"Sitka, AK",57.051694,-135.342
9457512,"Sitkalidak Island GPS Tide Buoy, AK",56.96572,-153.252194
9452400,"Skagway, Taiya Inlet, AK",59.4508,-135.328
9454533,"SMITH IS, NE END,",60.5317,-147.343
9465374,"Snag Point, Dillingham,",59.04,-158.447
9456173,"SNUG HARBOR,",60.107472,-152.5817
9454662,"Snug Harbor,",60.25,-147.717
9454652,"SOUTH ARM, KNIGHT ISLAND, BAY OF ISLES,",60.3667,-147.7
9454952,"SOUTHERN BLACKSTON BAY (INSIDE),",60.6833,-148.673
9452377,"St. James Bay,",58.615,-135.163
9450578,"Steamboat Bay,",55.5333,-133.637
9468151,"STEBBINS, NORTON SOUND, EAST,",63.525,-162.293
9497646,"STP (INSIDE), PRUDHOE BAY, AK",70.4,-148.527
9462711,"Surf Bay, Akutan Bay, AK",54.15083,-165.615
9457493,"SW Terror Bay, AK",57.744028,-153.195472
9452368,"SWANSON HARBOR,",58.215,-135.127
9452434,"TAIYASANKA HARBOR, AK",59.3017,-135.428
9456993,"TAKLI ISLAND, GAGE B,",58.0633,-154.477
9456992,"TAKLI ISLAND, SHELIKOF STRAIT,",58.0633,-154.477
9452123,"TAKU HARBOR,",58.0683,-134.012
9452131,"TAKU INLET (MIDDLE), TAKU RIVER ENTRANCE,",58.3667,-134.052
9451953,"Target Island, Mitchell Bay,",57.5333,-134.417
9452749,"Tarr Inlet, Glacier Bay,",58.9648,-136.877583
9469239,"TELLER, PORT CLARENCE,",65.2667,-166.353
9451785,"THE BROTHERS, STEPHENS PASSAGE,",57.295,-133.797
9451349,"The Summit,",56.68242,-133.736908
9450970,"Thoms Point, AK",56.1183,-132.078
9450938,"Thorne Island,",56.0583,-132.968
9462782,"Tigalda Bay, Tigalda Island,",54.12,-164.977
9469439,"Tin City, Bering Sea,",65.5583,-167.975
9457152,"TONKI BAY, AFOGNAK ISLAND,",58.3167,-152.067
9452069,"TRACY ARM, HOLKHAM BAY,",57.8067,-133.63
9462721,"Trident Bay, Akun Island, AK",54.14,-165.527
9450463,"Trocadero Bay, AK",55.3517,-132.93806
9451434,"Turn Point,",56.8,-132.98
9465116,"TWIN ISLAND, BRISTOL BAY,",58.5983,-160.307
9468333,"Unalakleet, AK",63.871361,-160.7843
9462621,"UNALASKA (BACKUP),",53.88,-166.542
9462620,"Unalaska, AK",53.879194,-166.540306
9458762,"UNAVIKSHAK ISLAND,",56.4917,-157.74
9455204,"UPPER NORTHWESTERN FIORD,",59.79,-150.032
9458553,"UQAIUSHAK ISLAND,",56.7967,-156.848
9457728,"Uyak,",57.635,-154.007
9457376,"Uzkosti Point,",57.9283,-152.812
9454328,"VALDEZ NARROWS, T-19,",61.0817,-146.668
9454240,"Valdez, AK",61.1242,-146.3631
9464212,"Village Cove, St Paul Island,",57.125278,-170.285278
9451037,"Village Rock, AK",56.22,-132.297
9450761,"Vixen Harbor, Earnest Sound,",55.799769,-132.165975
9452632,"Wachusett Inlet, Glacier Bay,",58.9467,-136.333
9494168,"Wainwright Inlet, AK",70.5983,-160.108
9497651,"WEST DOCK, PRUDHOE BAY, AK",70.3883,-148.502
9455768,"WEST FORELAND,",60.7133,-151.727
9457535,"West Raspberry Island,",58.10717,-153.3401
9465358,"WEST SIDE, TOGIAK BAY (BACKUP),",58.9867,-160.625
9451741,"WHITESTONE NARROWS, Neva Strait, AK",57.25,-135.567
9454948,"WHITTIER (BACKUP),",60.7783,-148.665
9454949,"Whittier,",60.7783,-148.665
9452391,"WILLIAM HENRY BAY,",58.7133,-135.232
9452046,"WINDHAM BAY EAST, STEPHENS PASSAGE, AK",57.5883,-133.407
9454562,"Wooded Island,",59.875,-147.403
9451204,"Wrangell,",56.47,-132.387
9453220,"Yakutat, Yakutat Bay, AK",59.548333,-139.733056
9452249,"YOUNG BAY,",58.1833,-134.587
9459465,"ZACHARY BAY, UNGA IS (N. SIDE),",55.335,-160.617
9454411,"Zaikof Point,",60.3083,-146.943
9463885,"ZAPADNI BAY, ST. GEORGE ISLAND,",56.57,-169.7
1495000,"Esperanza, Antarctica,",-63.395,-56.995
2695535,"Bermuda Biological Station,",32.369999,-64.695
2695540,"Bermuda, St. Georges Island, Bermuda",32.373306,-64.703306
9414632,"ALAMEDA CREEK, SAN FRANCISCO BAY, CA",37.595,-122.145
9414767,"ALAMEDA NAS, NAVY FUEL PIER, CA",37.7933,-122.315
9414750,"Alameda, CA",37.7717,-122.3
9414818,"ANGEL ISLAND, EAST GARRISON, S.F. BAY, CA",37.8633,-122.42
9415064,"ANTIOCH, SAN JOAQUIN RIVER, CA",38.02,-121.815
9416841,"Arena Cove, CA",38.914556,-123.711083
9410079,"AVALON, SANTA CATALINA ISLAND, CA",33.345,-118.325
9415027,"BACON ISLAND,MIDDLE RIVER, CA",38.0033,-121.523
9410155,"Ballast Point, CA",32.6867,-117.233
9410962,"BECHERS BAY, SANTA ROSA ISLAND, CA",34.0083,-120.047
9415111,"BENICIA, CARQUINEZ STRAIT, CA",38.0433,-122.13
9415522,"BENSON FERRY BRIDGE,MOKELUMNE R., CA",38.2567,-121.438
9414816,"BERKELEY,S.F.BAY, CA",37.865,-122.307
9415117,"BISHOP CUT, DISSAPOINTMENT SLOUGH, CA",38.045,-121.42
9415021,"BLACKSLOUGH LANDING, SAN JOAQUIN RIVER, CA",37.994694,-121.41904
9415396,"BLAKE LANDING,TOMALES BAY, CA",38.19,-122.917
9414958,"Bolinas, Bolinas Lagoon, CA",37.90778,-122.678612
9414835,"BORDEN HIGHWAY BRIDGE, MIDDLE RIVER, CA",37.8917,-121.488
9414867,"BORDEN HIGHWAY BRIDGE, SAN JOAQUIN RIVER, CA",37.9367,-121.333
9414836,"BORDEN HWY BRIDGE,OLD RIVER, CA",37.8833,-121.577
9414811,"Bradmoor Island, CA",38.1833,-121.923
9415446,"BRAZOS DRAWBRIDGE,NAPA RIVER, CA",38.21,-122.307
9418778,"BUCKSPORT, HUMBOLDT BAY, CA",40.7783,-124.197
9410650,"CABRILLO BEACH, CA",33.7067,-118.273
9415846,"CLARKSBURG,SACRAMENTO RIVER, CA",38.4167,-121.523
9414794,"CLIFTON COURT FERRY,OLD RIVER, CA",37.835,-121.552
9418637,"Cockrobin Island Bridge,",40.637199,-124.282204
9415176,"COLLINSVILLE,SACRAMENTO RIVER, CA",38.0733,-121.848
9414874,"CORTE MADERA CREEK, CA",37.9433,-122.513
9414561,"COYOTE CREEK, TRIBUTARY #1, S. F. BAY, CA",37.4467,-121.963
9414589,"COYOTE CREEK, TRIBUTARY 2, S. F. BAY, CA",37.46,-121.953
9414575,"Coyote Creek, CA",37.465,-122.023
9414621,"COYOTE HILLS SLOUGH,S.F.BAY, CA",37.5633,-122.128
9419750,"Crescent City, CA",41.74561,-124.18439
9415143,"CROCKETT, CARQUINEZ STRAIT, CA",38.0583,-122.223
9414509,"Dumbarton Bridge, CA",37.5067,-122.115
9414510,"DUMBARTON RAILROAD BRIDGE, CA",37.5,-122.1
9415053,"DUTCH SLOUGH, CA",38.0117,-121.638
9415415,"EDGERLEY ISLAND, NAPA RIVER, CA",38.1917,-122.312
9415004,"ELDORADO PUMP, SAN JOAQUIN RIVER, CA",37.985,-121.392
9413631,"Elkhorn Slough at Elkhorn, CA",36.8183,-121.747
9413663,"Elkhorn Slough Railroad Bridge, CA",36.85667,-121.755
9413623,"ELKHORN SLOUGH, ENTRANCE BRIDGE, CA",36.81,-121.785
9418802,"EUREKA SLOUGH, HUMBOLDT BAY, CA",40.8067,-124.142
9418801,"Eureka, CA",40.8067,-124.167
9418723,"FIELDS LANDING, HUMBOLDT BAY, CA",40.7233,-124.222
9418799,"FRESHWATER SLOUGH, HUMBOLDT BAY, CA",40.7983,-124.12
9415052,"GALLINAS, GALLINAS CREEK, CA",38.015,-122.503
9411399,"Gaviota State Park, Pacific Ocean, CA",34.46939,-120.228306
9415287,"GEORGIANA SLOUGH, MOKELUMNE RIVER, CA",38.125,-121.578
9414551,"GOLD STREET BRIDGE, ALVISO SLOUGH, CA",37.4233,-121.975
9414796,"GPS Buoy, San Francisco Bay, CA",37.8333,-122.397
9414785,"GRANT LINE CANAL BRDG.,OLD RIVER, CA",37.82,-121.447
9416409,"Green Cove, CA",38.7043,-123.44939
9415126,"Hamilton AFB (Inside), CA",38.0483,-122.498
9415124,"Hamilton AFB (Outside), CA",38.0483,-122.498
9415074,"HERCULES WHARF, CA",38.0233,-122.292
9415344,"HOG IS.,SAN ANTONIO CREEK, CA",38.1617,-122.55
9414759,"HOLLY SUGAR REF.,TOM PAINE SL., CA",37.775,-121.42
9414866,"HOLT, WHISKEY SLOUGH, CA",37.935,-121.435
9418686,"HOOKTON SLOUGH,HUMBOLDT BAY, CA",40.6867,-124.222
9414358,"HUNTERS POINT, S.F. BAY, CA",37.73,-122.357
9410120,"IMPERIAL BEACH, PACIFIC OCEAN, CA",32.5783,-117.135
9415228,"INVERNESS, TOMALES BAY, CA",38.1133,-122.868
9415352,"ISLETON,SACRAMENTO RIVER, CA",38.1633,-121.608
9415145,"JERSEY ISLAND, FALSE RIVER, CA",38.055,-121.657
9415379,"JOICE ISLAND, SUISUN SLOUGH, CA",38.18,-122.045
9410738,"KING HARBOR, SANTA MONICA BAY, CA",33.8467,-118.398
9413651,"Kirby Park, Elkhorn Slough, CA",36.8413,-121.7453
9415229,"KORTHS HBR, SAN JOAQUIN RIVER, CA",38.09761,-121.568383
9410230,"La Jolla, CA",32.866889,-117.257139
9415423,"LAKEVILLE, PETALUMA RIVER, CA",38.1983,-122.547
9410680,"LONG BEACH, TERMINAL ISLAND, CA",33.7517,-118.227
9410660,"Los Angeles, CA",33.719944,-118.272861
9418865,"MAD RIVER SLOUGH, ARCATA BAY, CA",40.865,-124.148
9415112,"MALLARD ISLAND, SUISUN BAY, CA",38.0433,-121.918
9412802,"Mansfield Cone, CA",35.949528,-121.48194
9415165,"MARE ISLAND STRAIT, CA",38.1117,-122.273
9415218,"Mare Island, CA",38.07,-122.25
9415102,"Martinez-Amorco Pier, CA",38.034639,-122.125194
9415307,"MEINS LANDING, MONTEZUMA SLOUGH, CA",38.1367,-121.907
9410196,"Mission Bay,",32.7937,-117.2238
9413450,"Monterey, CA",36.605,-121.888054
9415402,"MONTEZUMA SLOUGH BRIDGE, CA",38.1867,-121.98
9415205,"MONTEZUMA SLOUGH, SUISUN BAY, CA",38.0767,-121.885
9413616,"Moss Landing, CA",36.8017,-121.79
